kernel,cell,method,true_ratio,varied,replicates,seed,coverage,mc_se,excludes_one_rate,undefined_or_unbounded,median_width,interval_status
snap-r6-recipe-shared-cov,recipe_shared_0.250,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.25, ""rho"": 0.061}",4000,20260955,0.944,0.0036353816856005655,,0.00625,0.3537721366768485,undefined_present
snap-r6-recipe-shared-cov,recipe_shared_0.250,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.25, ""rho"": 0.061}",4000,20260955,0.9415,0.003710719269899031,,0.0,0.2594326659583882,all_defined
snap-r6-recipe-shared-cov,recipe_shared_0.250,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.25, ""rho"": 0.061}",4000,20260955,0.92925,0.004054147182207374,,0.0,0.2994836728800202,all_defined
snap-r6-recipe-shared-cov,recipe_shared_0.500,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.5, ""rho"": 0.061}",4000,20260955,0.9435,0.003650607826102387,,0.0,0.30875907462210106,all_defined
snap-r6-recipe-shared-cov,recipe_shared_0.500,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.5, ""rho"": 0.061}",4000,20260955,0.898,0.004785289959866591,,0.0035,0.32619141142725194,undefined_present
snap-r6-recipe-shared-cov,recipe_shared_0.500,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.5, ""rho"": 0.061}",4000,20260955,0.94325,0.003658190724251538,,0.0,0.3079324317670319,all_defined
snap-r6-recipe-shared-cov,recipe_shared_0.500,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipe_shared"": 0.5, ""rho"": 0.061}",4000,20260955,0.86875,0.00533908787856128,,0.0,0.27492689662214553,all_defined
snap-r6-run-count-cov,runs_02,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 2}",4000,20260957,0.94225,0.003688324060464318,,0.0,0.343029898246454,all_defined
snap-r6-run-count-cov,runs_02,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 2}",4000,20260957,0.9145,0.0044212484096689255,,0.04175,0.502641129063817,undefined_present
snap-r6-run-count-cov,runs_02,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 2}",4000,20260957,0.942,0.0036958084365940843,,0.0,0.3415089105037846,all_defined
snap-r6-run-count-cov,runs_02,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 2}",4000,20260957,0.949,0.003478469491026191,,0.0,0.42912675626257324,all_defined
snap-r6-run-count-cov,runs_03,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3}",4000,20260957,0.95125,0.003404902256306338,,0.0,0.24233397678260826,all_defined
snap-r6-run-count-cov,runs_03,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3}",4000,20260957,0.952,0.0033799408278844187,,0.00775,0.35327268094401965,undefined_present
snap-r6-run-count-cov,runs_03,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3}",4000,20260957,0.9525,0.0033631737243264726,,0.0,0.24142005718406834,all_defined
snap-r6-run-count-cov,runs_03,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3}",4000,20260957,0.95025,0.003437838619685338,,0.0,0.3004593977534771,all_defined
snap-r6-run-count-cov,runs_04,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 4}",4000,20260957,0.94675,0.0035501562465615516,,0.0,0.19674358551812898,all_defined
snap-r6-run-count-cov,runs_04,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 4}",4000,20260957,0.9565,0.0032252034819527276,,0.00175,0.2962409933716261,undefined_present
snap-r6-run-count-cov,runs_04,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 4}",4000,20260957,0.94525,0.0035969583504677936,,0.0,0.19671393731989018,all_defined
snap-r6-run-count-cov,runs_04,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 4}",4000,20260957,0.9495,0.003462287899640929,,0.0,0.24908084014596132,all_defined
snap-r6-run-count-cov,runs_06,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6}",4000,20260957,0.94925,0.003470390377896987,,0.0,0.15244370361965842,all_defined
snap-r6-run-count-cov,runs_06,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6}",4000,20260957,0.96475,0.002915794810167547,,0.0,0.22590551073243503,all_defined
snap-r6-run-count-cov,runs_06,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6}",4000,20260957,0.9485,0.0034945582696529753,,0.0,0.15250922468488604,all_defined
snap-r6-run-count-cov,runs_06,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6}",4000,20260957,0.94875,0.0034865254014562986,,0.0,0.19111910296979429,all_defined
snap-r6-run-count-cov,runs_10,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10}",4000,20260957,0.9515,0.0033966067626382654,,0.0,0.1142349324679437,all_defined
snap-r6-run-count-cov,runs_10,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10}",4000,20260957,0.965,0.0029058131392090594,,0.0,0.17135867570712982,all_defined
snap-r6-run-count-cov,runs_10,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10}",4000,20260957,0.95175,0.0033882863478460618,,0.0,0.11406735660306289,all_defined
snap-r6-run-count-cov,runs_10,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10}",4000,20260957,0.954,0.003312249990565327,,0.0,0.14566620553858822,all_defined
snap-r6-single-size,band_runs_03,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3, ""sizes"": 1}",4000,20260963,0.93025,0.004027559357104498,0.31325,0.0,0.543476495485119,all_defined
snap-r6-single-size,band_runs_03,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3, ""sizes"": 1}",4000,20260963,0.929,0.004060757318530619,0.327,0.0,0.5347646023338977,all_defined
snap-r6-single-size,band_runs_03,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3, ""sizes"": 1}",4000,20260963,0.7505,0.006841961524299885,0.15225,0.20575,0.7471459778340278,undefined_present
snap-r6-single-size,band_runs_03,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 3, ""sizes"": 1}",4000,20260963,0.92,0.004289522117905443,0.21025,0.02475,0.6853901436900797,undefined_present
snap-r6-single-size,band_runs_06,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6, ""sizes"": 1}",4000,20260963,0.94725,0.0035343824602043273,0.739,0.0,0.3420790995022508,all_defined
snap-r6-single-size,band_runs_06,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6, ""sizes"": 1}",4000,20260963,0.94725,0.0035343824602043273,0.7415,0.0,0.340349761115543,all_defined
snap-r6-single-size,band_runs_06,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6, ""sizes"": 1}",4000,20260963,0.91075,0.004507894117545355,0.36525,0.04625,0.5061601908403268,undefined_present
snap-r6-single-size,band_runs_06,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 6, ""sizes"": 1}",4000,20260963,0.95075,0.003421419204803762,0.501,0.0,0.4354441290937147,all_defined
snap-r6-single-size,band_runs_10,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10, ""sizes"": 1}",4000,20260963,0.9485,0.0034945582696529753,0.95675,0.0,0.25335868652858173,all_defined
snap-r6-single-size,band_runs_10,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10, ""sizes"": 1}",4000,20260963,0.94775,0.0035185201967588594,0.95825,0.0,0.2521303127376576,all_defined
snap-r6-single-size,band_runs_10,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10, ""sizes"": 1}",4000,20260963,0.9495,0.003462287899640929,0.5875,0.01225,0.3782119746947069,undefined_present
snap-r6-single-size,band_runs_10,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 10, ""sizes"": 1}",4000,20260963,0.9515,0.0033966067626382654,0.76425,0.0,0.324031905203954,all_defined
snap-r6-single-size,band_runs_16,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 16, ""sizes"": 1}",4000,20260963,0.939,0.003784144553264319,0.997,0.0,0.19659015751257325,all_defined
snap-r6-single-size,band_runs_16,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 16, ""sizes"": 1}",4000,20260963,0.941,0.0037255536501304086,0.99725,0.0,0.1962512518880899,all_defined
snap-r6-single-size,band_runs_16,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 16, ""sizes"": 1}",4000,20260963,0.956,0.0032428382630035695,0.7675,0.0015,0.295664003910988,undefined_present
snap-r6-single-size,band_runs_16,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 16, ""sizes"": 1}",4000,20260963,0.946,0.0035736535926135893,0.9395,0.0,0.24663956799452247,all_defined
snap-r6-single-size,band_runs_24,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 24, ""sizes"": 1}",4000,20260963,0.95,0.003446012188022557,1.0,0.0,0.15942844966537606,all_defined
snap-r6-single-size,band_runs_24,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 24, ""sizes"": 1}",4000,20260963,0.9485,0.0034945582696529753,1.0,0.0,0.15914678603229193,all_defined
snap-r6-single-size,band_runs_24,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 24, ""sizes"": 1}",4000,20260963,0.964,0.0029455050500720595,0.882,0.00025,0.23812372042815033,undefined_present
snap-r6-single-size,band_runs_24,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""rho"": 0.061, ""runs"": 24, ""sizes"": 1}",4000,20260963,0.9475,0.0035264624625820132,0.988,0.0,0.20079696590181062,all_defined
snap-r6-single-size-acc,acc_band_runs_03,wild_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 3, ""sizes"": 1}",4000,20260971,0.707,0.0071963706130243185,0.0285,0.2745,0.8705526329507276,undefined_present
snap-r6-single-size-acc,acc_band_runs_03,cluster_t_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 3, ""sizes"": 1}",4000,20260971,0.69375,0.007288019921418986,0.029,0.289,0.8736407097854392,undefined_present
snap-r6-single-size-acc,acc_band_runs_03,wild_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 3, ""sizes"": 1}",4000,20260971,0.352,0.007551423706825091,0.0305,0.61875,0.8501075832775459,undefined_present
snap-r6-single-size-acc,acc_band_runs_03,cluster_t_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 3, ""sizes"": 1}",4000,20260971,0.4525,0.007869938849825963,0.03025,0.52125,0.8961497284068352,undefined_present
snap-r6-single-size-acc,acc_band_runs_06,wild_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 6, ""sizes"": 1}",4000,20260971,0.93725,0.0038344633751021787,0.058,0.01575,0.5692957715443244,undefined_present
snap-r6-single-size-acc,acc_band_runs_06,cluster_t_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 6, ""sizes"": 1}",4000,20260971,0.93725,0.0038344633751021787,0.05725,0.01525,0.5702334281768199,undefined_present
snap-r6-single-size-acc,acc_band_runs_06,wild_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 6, ""sizes"": 1}",4000,20260971,0.673,0.007417395095314796,0.04325,0.2855,0.6930659387393491,undefined_present
snap-r6-single-size-acc,acc_band_runs_06,cluster_t_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 6, ""sizes"": 1}",4000,20260971,0.82275,0.006038055098705212,0.05125,0.129,0.6760343283537593,undefined_present
snap-r6-single-size-acc,acc_band_runs_10,wild_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 10, ""sizes"": 1}",4000,20260971,0.9465,0.0035580103288214327,0.08125,0.0005,0.41861689221834497,undefined_present
snap-r6-single-size-acc,acc_band_runs_10,cluster_t_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 10, ""sizes"": 1}",4000,20260971,0.947,0.003542280338990692,0.08275,0.0005,0.4188124133673306,undefined_present
snap-r6-single-size-acc,acc_band_runs_10,wild_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 10, ""sizes"": 1}",4000,20260971,0.81,0.0062028219384405985,0.059,0.14725,0.574963946158072,undefined_present
snap-r6-single-size-acc,acc_band_runs_10,cluster_t_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 10, ""sizes"": 1}",4000,20260971,0.9295,0.004047522390302493,0.07,0.0195,0.5284363258462743,undefined_present
snap-r6-single-size-acc,acc_band_runs_16,wild_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 16, ""sizes"": 1}",4000,20260971,0.945,0.003604684452209376,0.12625,0.0,0.3203381172441804,all_defined
snap-r6-single-size-acc,acc_band_runs_16,cluster_t_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 16, ""sizes"": 1}",4000,20260971,0.946,0.0035736535926135893,0.12675,0.0,0.3212501809483011,all_defined
snap-r6-single-size-acc,acc_band_runs_16,wild_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 16, ""sizes"": 1}",4000,20260971,0.90425,0.004652470781745975,0.07725,0.05275,0.4605473819531831,undefined_present
snap-r6-single-size-acc,acc_band_runs_16,cluster_t_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 16, ""sizes"": 1}",4000,20260971,0.944,0.0036353816856005655,0.0935,0.00125,0.40561199263474845,undefined_present
snap-r6-single-size-acc,acc_band_runs_24,wild_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 24, ""sizes"": 1}",4000,20260971,0.94275,0.0036732967991982357,0.20525,0.0,0.2580560191840501,all_defined
snap-r6-single-size-acc,acc_band_runs_24,cluster_t_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 24, ""sizes"": 1}",4000,20260971,0.94375,0.0036430048551985223,0.20025,0.0,0.2584454853310044,all_defined
snap-r6-single-size-acc,acc_band_runs_24,wild_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 24, ""sizes"": 1}",4000,20260971,0.933,0.003953194910449014,0.11275,0.0225,0.3791141036409395,undefined_present
snap-r6-single-size-acc,acc_band_runs_24,cluster_t_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 24, ""sizes"": 1}",4000,20260971,0.946,0.0035736535926135893,0.14825,0.0,0.3281862164393193,all_defined
snap-r6-single-size-acc,acc_band_runs_40,wild_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 40, ""sizes"": 1}",4000,20260971,0.94775,0.0035185201967588594,0.317,0.0,0.19797066186528284,all_defined
snap-r6-single-size-acc,acc_band_runs_40,cluster_t_recipe,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 40, ""sizes"": 1}",4000,20260971,0.94875,0.0034865254014562986,0.31425,0.0,0.19815463001086714,all_defined
snap-r6-single-size-acc,acc_band_runs_40,wild_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 40, ""sizes"": 1}",4000,20260971,0.95225,0.0033715700163277035,0.1645,0.00475,0.29841241187356293,undefined_present
snap-r6-single-size-acc,acc_band_runs_40,cluster_t_size,1.078,"{""noise_sd"": 1.45, ""rho"": 0.018009333333333346, ""runs"": 40, ""sizes"": 1}",4000,20260971,0.94525,0.0035969583504677936,0.21025,0.0,0.25130780943557457,all_defined
snap-r6-size-count,bands_03,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 41, ""rho"": 0.061, ""sizes"": 3}",4000,20260977,0.948,0.0035105555115964213,0.97275,0.0,0.2403695128952198,all_defined
snap-r6-size-count,bands_03,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 41, ""rho"": 0.061, ""sizes"": 3}",4000,20260977,0.94625,0.003565842729986839,0.97275,0.0,0.23943694566494428,all_defined
snap-r6-size-count,bands_03,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 41, ""rho"": 0.061, ""sizes"": 3}",4000,20260977,0.8995,0.004753939156110436,0.7215,0.00125,0.2995245552307264,undefined_present
snap-r6-size-count,bands_03,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 41, ""rho"": 0.061, ""sizes"": 3}",4000,20260977,0.943,0.003665753674212168,0.5065,0.004,0.4433588482106602,undefined_present
snap-r6-size-count,bands_05,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""sizes"": 5}",4000,20260977,0.93775,0.0038201746524210126,0.9635,0.0,0.24064020921792095,all_defined
snap-r6-size-count,bands_05,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""sizes"": 5}",4000,20260977,0.9375,0.0038273277230987156,0.96325,0.0,0.24021405922401584,all_defined
snap-r6-size-count,bands_05,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""sizes"": 5}",4000,20260977,0.944,0.0036353816856005655,0.61275,0.0075,0.36076834586534445,undefined_present
snap-r6-size-count,bands_05,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 25, ""rho"": 0.061, ""sizes"": 5}",4000,20260977,0.93875,0.003791386207576327,0.79625,0.0,0.30521977789820387,all_defined
snap-r6-size-count,bands_08,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 16, ""rho"": 0.061, ""sizes"": 8}",4000,20260977,0.94225,0.003688324060464318,0.963,0.0,0.24464639291838708,all_defined
snap-r6-size-count,bands_08,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 16, ""rho"": 0.061, ""sizes"": 8}",4000,20260977,0.94375,0.0036430048551985223,0.96325,0.0,0.24385571320388466,all_defined
snap-r6-size-count,bands_08,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 16, ""rho"": 0.061, ""sizes"": 8}",4000,20260977,0.943,0.003665753674212168,0.9105,0.0,0.26896735017461754,all_defined
snap-r6-size-count,bands_08,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 16, ""rho"": 0.061, ""sizes"": 8}",4000,20260977,0.945,0.003604684452209376,0.924,0.0,0.2666536152417055,all_defined
snap-r6-size-count,bands_12,wild_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""sizes"": 12}",4000,20260977,0.948,0.0035105555115964213,0.92225,0.0,0.26640128223177995,all_defined
snap-r6-size-count,bands_12,cluster_t_recipe,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""sizes"": 12}",4000,20260977,0.947,0.003542280338990692,0.92775,0.0,0.26398943340758596,all_defined
snap-r6-size-count,bands_12,wild_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""sizes"": 12}",4000,20260977,0.94725,0.0035343824602043273,0.931,0.0,0.25965739132439036,all_defined
snap-r6-size-count,bands_12,cluster_t_size,1.2445882853377657,"{""noise_sd"": 0.73, ""recipes"": 10, ""rho"": 0.061, ""sizes"": 12}",4000,20260977,0.94675,0.0035501562465615516,0.93175,0.0,0.258750247311604,all_defined
snap-r6-size-shared,size_shared_0.00,wild_recipe,1.2445882853377657,{},2000,20260929,0.9445,0.005119558086397692,,0.0,0.24242519432627008,all_defined
snap-r6-size-shared,size_shared_0.00,wild_size,1.2445882853377657,{},2000,20260929,0.9525,0.00475624589355933,,0.0055,0.36164434282511526,undefined_present
snap-r6-size-shared,size_shared_0.00,cluster_t_recipe,1.2445882853377657,{},2000,20260929,0.946,0.005053909377897473,,0.0,0.24162362557818506,all_defined
snap-r6-size-shared,size_shared_0.00,cluster_t_size,1.2445882853377657,{},2000,20260929,0.949,0.004919298730510276,,0.0,0.3038394523073841,all_defined
snap-r6-size-shared,size_shared_0.25,wild_recipe,1.2445882853377657,{},2000,20260929,0.8095,0.008780938161722813,,0.0,0.2364419468810014,all_defined
snap-r6-size-shared,size_shared_0.25,wild_size,1.2445882853377657,{},2000,20260929,0.912,0.0063346665263453285,,0.034,0.4767457629707341,undefined_present
snap-r6-size-shared,size_shared_0.25,cluster_t_recipe,1.2445882853377657,{},2000,20260929,0.808,0.008807269724494646,,0.0,0.23565941841711147,all_defined
snap-r6-size-shared,size_shared_0.25,cluster_t_size,1.2445882853377657,{},2000,20260929,0.937,0.00543281694887652,,0.0005,0.40807232803828675,undefined_present
snap-r6-size-shared,size_shared_0.50,wild_recipe,1.2445882853377657,{},2000,20260929,0.5785,0.01104168805029376,,0.0,0.21887542104347302,all_defined
snap-r6-size-shared,size_shared_0.50,wild_size,1.2445882853377657,{},2000,20260929,0.756,0.009603749267864087,,0.1775,0.6980954303723619,undefined_present
snap-r6-size-shared,size_shared_0.50,cluster_t_recipe,1.2445882853377657,{},2000,20260929,0.5785,0.01104168805029376,,0.0,0.21827831357979044,all_defined
snap-r6-size-shared,size_shared_0.50,cluster_t_size,1.2445882853377657,{},2000,20260929,0.904,0.006587260432076448,,0.015,0.6297475513592732,undefined_present
snap-r6-size-shared,size_shared_0.75,wild_recipe,1.2445882853377657,{},2000,20260929,0.3475,0.010647622974166581,,0.0,0.18884561292224689,all_defined
snap-r6-size-shared,size_shared_0.75,wild_size,1.2445882853377657,{},2000,20260929,0.5115,0.01117738229640554,,0.4165,0.8696769470980691,undefined_present
snap-r6-size-shared,size_shared_0.75,cluster_t_recipe,1.2445882853377657,{},2000,20260929,0.3465,0.010640435846336371,,0.0,0.18896915643522372,all_defined
snap-r6-size-shared,size_shared_0.75,cluster_t_size,1.2445882853377657,{},2000,20260929,0.7575,0.00958367753005077,,0.1445,0.8663013078458451,undefined_present
snap-r6-size-shared-b,size_shared_0.00,wild_recipe,1.2445882853377657,{},10000,20260952,0.9431,0.002316514407466527,,0.0,0.2419638589280645,all_defined
snap-r6-size-shared-b,size_shared_0.00,wild_size,1.2445882853377657,{},10000,20260952,0.9504,0.0021711711125565387,,0.0091,0.35801761709745206,undefined_present
snap-r6-size-shared-b,size_shared_0.00,cluster_t_recipe,1.2445882853377657,{},10000,20260952,0.9428,0.002322243742590343,,0.0,0.24148158299328748,all_defined
snap-r6-size-shared-b,size_shared_0.00,cluster_t_size,1.2445882853377657,{},10000,20260952,0.9432,0.0023146006134968505,,0.0,0.30431406539991507,all_defined
snap-r6-size-shared-b,size_shared_0.25,wild_recipe,1.2445882853377657,{},10000,20260952,0.8227,0.0038192238740351425,,0.0,0.2365807755751982,all_defined
snap-r6-size-shared-b,size_shared_0.25,wild_size,1.2445882853377657,{},10000,20260952,0.9185,0.002736014437096413,,0.0305,0.477962094008056,undefined_present
snap-r6-size-shared-b,size_shared_0.25,cluster_t_recipe,1.2445882853377657,{},10000,20260952,0.8236,0.003811601238324912,,0.0,0.23591137367603654,all_defined
snap-r6-size-shared-b,size_shared_0.25,cluster_t_size,1.2445882853377657,{},10000,20260952,0.9344,0.0024758158251372412,,0.0002,0.40624782601940385,undefined_present
snap-r6-size-shared-b,size_shared_0.50,wild_recipe,1.2445882853377657,{},10000,20260952,0.5805,0.004934772031208737,,0.0,0.21880554241546102,all_defined
snap-r6-size-shared-b,size_shared_0.50,wild_size,1.2445882853377657,{},10000,20260952,0.7628,0.004253659130677962,,0.1668,0.6975991415105012,undefined_present
snap-r6-size-shared-b,size_shared_0.50,cluster_t_recipe,1.2445882853377657,{},10000,20260952,0.5777,0.004939258142676894,,0.0,0.2185314886659132,all_defined
snap-r6-size-shared-b,size_shared_0.50,cluster_t_size,1.2445882853377657,{},10000,20260952,0.8972,0.00303697481056396,,0.014,0.6214629931334669,undefined_present
snap-r6-size-shared-low,size_shared_0.02,wild_recipe,1.2445882853377657,{},4000,20260933,0.9455,0.0035892112643309253,,0.0,0.24209459552812895,all_defined
snap-r6-size-shared-low,size_shared_0.02,wild_size,1.2445882853377657,{},4000,20260933,0.95275,0.0033547517605629186,,0.0075,0.36460934967393205,undefined_present
snap-r6-size-shared-low,size_shared_0.02,cluster_t_recipe,1.2445882853377657,{},4000,20260933,0.9445,0.0036200742395702326,,0.0,0.24142088243785775,all_defined
snap-r6-size-shared-low,size_shared_0.02,cluster_t_size,1.2445882853377657,{},4000,20260933,0.9455,0.0035892112643309253,,0.0,0.3037435822468142,all_defined
snap-r6-size-shared-low,size_shared_0.05,wild_recipe,1.2445882853377657,{},4000,20260933,0.9405,0.0037403124869454423,,0.0,0.23976454612359532,all_defined
snap-r6-size-shared-low,size_shared_0.05,wild_size,1.2445882853377657,{},4000,20260933,0.951,0.003413173010557773,,0.0095,0.36284167909435033,undefined_present
snap-r6-size-shared-low,size_shared_0.05,cluster_t_recipe,1.2445882853377657,{},4000,20260933,0.9395,0.003769607075014583,,0.0,0.2389854198343736,all_defined
snap-r6-size-shared-low,size_shared_0.05,cluster_t_size,1.2445882853377657,{},4000,20260933,0.945,0.003604684452209376,,0.0,0.30647271596428705,all_defined
snap-r6-size-shared-low,size_shared_0.10,wild_recipe,1.2445882853377657,{},4000,20260933,0.9285,0.0040739339096259285,,0.0,0.24071429950439338,all_defined
snap-r6-size-shared-low,size_shared_0.10,wild_size,1.2445882853377657,{},4000,20260933,0.94325,0.003658190724251538,,0.01375,0.3828183090474533,undefined_present
snap-r6-size-shared-low,size_shared_0.10,cluster_t_recipe,1.2445882853377657,{},4000,20260933,0.929,0.004060757318530619,,0.0,0.24023250177774058,all_defined
snap-r6-size-shared-low,size_shared_0.10,cluster_t_size,1.2445882853377657,{},4000,20260933,0.946,0.0035736535926135893,,0.0,0.31959958267797417,all_defined
